FROM_STOP_ID,TO_STOP_ID,TRAVEL_TIME
DEP50002,STP69892,16
DEP50002,STP69894,437
DEP50002,STP69898,431
DEP50002,STP69910,448
DEP50002,STP69921,41
DEP50002,STP69923,440
DEP50002,STP69927,22
DEP50002,STP69934,448
DEP50002,STP69940,460
DEP50002,STP69943,450
DEP50002,STP69946,36
DEP50002,STP69963,442
DEP50002,STP69964,139
DEP50002,STP69973,146
DEP50002,STP69984,447
DEP50002,STP69989,22
DEP50002,STP70001,134
DEP50002,STP70008,133
DEP50002,STP70024,433
DEP50002,STP70026,134
DEP50002,STP70030,454
DEP50002,STP70055,437
DEP50002,STP70067,443
DEP50002,STP70072,134
DEP50002,STP70073,437
DEP50002,STP70076,15
DEP50002,STP70082,38
DEP50002,STP70102,462
DEP50002,STP70122,449
DEP50002,STP70144,437
DEP50002,STP70151,152
DEP50002,STP70173,437
DEP50002,STP70178,137
DEP50002,STP70189,133
DEP50002,STP70197,439
DEP50002,STP70200,461
DEP50002,STP70202,451
DEP50002,STP70203,451
DEP50002,STP70206,453
DEP50002,STP70208,461
DEP50002,STP70211,135
DEP50002,STP70227,444
DEP50002,STP70228,446
DEP50002,STP70240,460
DEP50002,STP70252,20
DEP50002,STP70255,458
DEP50002,STP70258,133
DEP50002,STP70259,134
DEP50002,STP70261,133
DEP50002,STP70265,37
DEP50002,STP70267,142
DEP50002,STP70274,131
DEP50002,STP70275,454
DEP50002,STP70277,435
DEP50002,STP70286,138
DEP50002,STP70301,459
DEP50002,STP70309,34
DEP50002,STP70311,139
DEP50002,STP70326,31
DEP50002,STP70335,134
DEP50002,STP70336,481
DEP50002,STP70348,138
DEP50002,STP70355,457
DEP50002,STP70359,438
DEP50002,STP70366,460
DEP50002,STP70387,444
DEP50002,STP70390,147
DEP50002,STP70398,8
DEP50002,STP70400,439
DEP50002,STP70406,445
DEP50002,STP70412,122
DEP50002,STP70415,132
DEP50002,STP70434,19
DEP50002,STP70446,126
DEP50002,STP70451,444
DEP50002,STP70488,17
DEP50002,STP70489,133
DEP50002,STP70495,32
DEP50002,STP70498,135
DEP50002,STP70501,41
DEP50002,STP70503,117
DEP50002,STP70506,450
DEP50002,STP70513,129
DEP50002,STP70525,456
DEP50002,STP70529,135
DEP50002,STP70533,124
DEP50002,STP70535,434
DEP50002,STP70539,437
DEP50002,STP70565,444
DEP50002,STP70566,444
DEP50002,STP70573,433
DEP50002,STP70598,461
DEP50002,STP70611,138
DEP50002,STP70628,141
DEP50002,STP70644,135
DEP50002,STP70664,450
DEP50002,STP70674,438
DEP50002,STP70679,135
DEP50002,STP70687,33
DEP50002,STP70693,133
DEP50002,STP70728,450
STP62369,DEP10001,474
STP62369,DEP10022,57
STP62369,DEP25005,23
STP62369,DEP35024,416
STP62369,DEP45024,474
STP62369,DEP50002,416
STP62369,STP62369,0
STP62369,STP62829,423
STP62369,STP63844,20
STP62369,STP63889,29
STP62369,STP64338,421
STP62369,STP64718,30
STP62369,STP65581,467
STP62369,STP65701,20
STP62369,STP66082,40
STP62369,STP66121,414
STP62369,STP66273,408
STP62369,STP66307,470
STP62369,STP66419,25
STP62369,STP66572,423
STP62369,STP66649,17
STP62369,STP66756,40
STP62369,STP67121,395
STP62369,STP67261,489
STP62369,STP67306,13
STP62369,STP67469,416
STP62369,STP67588,404
STP62369,STP67689,25
STP62369,STP67850,452
STP62369,STP67867,24
STP62369,STP67872,479
STP62369,STP67962,43
STP62369,STP68012,16
STP62369,STP68071,471
STP62369,STP68310,33
STP62369,STP68366,19
STP62369,STP68418,416
STP62369,STP68482,469
STP62369,STP68587,47
STP62369,STP68664,471
STP62369,STP68791,458
STP62369,STP68814,470
STP62369,STP68816,426
STP62369,STP68819,45
STP62369,STP68855,421
STP62369,STP68973,464
STP62369,STP69025,421
STP62369,STP69112,475
STP62369,STP69122,405
STP62369,STP69214,18
STP62369,STP69217,53
STP62369,STP69242,44
STP62369,STP69244,467
STP62369,STP69273,51
STP62369,STP69281,416
STP62369,STP69288,473
STP62369,STP69307,407
STP62369,STP69310,11
STP62369,STP69339,33
STP62369,STP69342,400
STP62369,STP69343,43
STP62369,STP69350,470
STP62369,STP69424,40
STP62369,STP69459,424
STP62369,STP69504,466
STP62369,STP69538,6
STP62369,STP69545,21
STP62369,STP69566,46
STP62369,STP69567,466
STP62369,STP69584,40
STP62369,STP69593,474
STP62369,STP69598,49
STP62369,STP69604,47
STP62369,STP69612,49
STP62369,STP69621,22
STP62369,STP69625,43
STP62369,STP69650,42
STP62369,STP69661,42
STP62369,STP69664,404
STP62369,STP69668,461
STP62369,STP69677,409
STP62369,STP69710,475
STP62369,STP69715,35
STP62369,STP69759,411
STP62369,STP69795,21
STP62369,STP69799,47
STP62369,STP69824,461
STP62369,STP69828,426
STP62369,STP69835,471
STP62369,STP69842,40
STP62369,STP69846,462
STP62369,STP69857,475
STP62369,STP69873,29
STP62369,STP69890,402
STP62369,STP69892,424
STP62369,STP69894,8
STP62369,STP69898,11
STP62369,STP69910,60
STP62369,STP69921,395
STP62369,STP69923,29
STP62369,STP69927,415
STP62369,STP69934,49
STP62369,STP69940,51
STP62369,STP69943,38
STP62369,STP69946,396
STP62369,STP69963,22
STP62369,STP69964,466
STP62369,STP69973,468
STP62369,STP69984,25
STP62369,STP69989,414
STP62369,STP70001,477
STP62369,STP70008,484
STP62369,STP70024,6
STP62369,STP70026,482
STP62369,STP70030,43
STP62369,STP70055,27
STP62369,STP70067,14
STP62369,STP70072,483
STP62369,STP70073,11
STP62369,STP70076,423
STP62369,STP70082,417
STP62369,STP70102,44
STP62369,STP70122,53
STP62369,STP70144,24
STP62369,STP70151,479
STP62369,STP70173,26
STP62369,STP70178,471
STP62369,STP70189,471
STP62369,STP70197,15
STP62369,STP70200,53
STP62369,STP70202,31
STP62369,STP70203,36
STP62369,STP70206,41
STP62369,STP70208,50
STP62369,STP70211,463
STP62369,STP70227,33
STP62369,STP70228,38
STP62369,STP70240,42
STP62369,STP70252,412
STP62369,STP70255,40
STP62369,STP70258,457
STP62369,STP70259,456
STP62369,STP70261,457
STP62369,STP70265,419
STP62369,STP70267,469
STP62369,STP70274,468
STP62369,STP70275,41
STP62369,STP70277,10
STP62369,STP70286,478
STP62369,STP70301,41
STP62369,STP70309,400
STP62369,STP70311,460
STP62369,STP70326,408
STP62369,STP70335,473
STP62369,STP70336,69
STP62369,STP70348,456
STP62369,STP70355,48
STP62369,STP70359,11
STP62369,STP70366,67
STP62369,STP70387,22
STP62369,STP70390,490
STP62369,STP70398,422
STP62369,STP70400,12
STP62369,STP70406,35
STP62369,STP70412,474
STP62369,STP70415,462
STP62369,STP70434,409
STP62369,STP70446,469
STP62369,STP70451,20
STP62369,STP70488,425
STP62369,STP70489,471
STP62369,STP70495,402
STP62369,STP70498,456
STP62369,STP70501,404
STP62369,STP70503,478
STP62369,STP70506,41
STP62369,STP70513,472
STP62369,STP70525,43
STP62369,STP70529,467
STP62369,STP70533,470
STP62369,STP70535,23
STP62369,STP70539,8
STP62369,STP70565,53
STP62369,STP70566,22
STP62369,STP70573,22
STP62369,STP70598,50
STP62369,STP70611,457
STP62369,STP70628,463
STP62369,STP70644,477
STP62369,STP70664,41
STP62369,STP70674,27
STP62369,STP70679,462
STP62369,STP70687,402
STP62369,STP70693,463
STP62369,STP70728,40
STP62829,DEP10001,138
STP62829,DEP10022,473
STP62829,DEP25005,451
STP62829,DEP35024,8
STP62829,DEP45024,138
STP62829,DEP50002,8
STP62829,STP62369,437
STP62829,STP62829,0
STP62829,STP63844,443
STP62829,STP63889,455
STP62829,STP64338,14
STP62829,STP64718,448
STP62829,STP65581,151
STP62829,STP65701,448
STP62829,STP66082,458
STP62829,STP66121,38
STP62829,STP66273,23
STP62829,STP66307,163
STP62829,STP66419,450
STP62829,STP66572,8
STP62829,STP66649,434
STP62829,STP66756,459
STP62829,STP67121,44
STP62829,STP67261,132
STP62829,STP67306,433
STP62829,STP67469,36
STP62829,STP67588,45
STP62829,STP67689,443
STP62829,STP67850,144
STP62829,STP67867,441
STP62829,STP67872,141
STP62829,STP67962,461
STP62829,STP68012,433
STP62829,STP68071,128
STP62829,STP68310,450
STP62829,STP68366,444
STP62829,STP68418,13
STP62829,STP68482,135
STP62829,STP68587,467
STP62829,STP68664,133
STP62829,STP68791,140
STP62829,STP68814,148
STP62829,STP68816,10
STP62829,STP68819,452
STP62829,STP68855,4
STP62829,STP68973,134
STP62829,STP69025,8
STP62829,STP69112,138
STP62829,STP69122,34
STP62829,STP69214,447
STP62829,STP69217,471
STP62829,STP69242,461
STP62829,STP69244,141
STP62829,STP69273,468
STP62829,STP69281,22
STP62829,STP69288,138
STP62829,STP69307,31
STP62829,STP69310,441
STP62829,STP69339,451
STP62829,STP69342,32
STP62829,STP69343,462
STP62829,STP69350,129
STP62829,STP69424,457
STP62829,STP69459,11
STP62829,STP69504,149
STP62829,STP69538,444
STP62829,STP69545,438
STP62829,STP69566,461
STP62829,STP69567,131
STP62829,STP69584,457
STP62829,STP69593,140
STP62829,STP69598,465
STP62829,STP69604,464
STP62829,STP69612,467
STP62829,STP69621,440
STP62829,STP69625,468
STP62829,STP69650,458
STP62829,STP69661,465
STP62829,STP69664,33
STP62829,STP69668,140
STP62829,STP69677,28
STP62829,STP69710,138
STP62829,STP69715,453
STP62829,STP69759,21
STP62829,STP69795,452
STP62829,STP69799,462
STP62829,STP69824,138
STP62829,STP69828,5
STP62829,STP69835,142
STP62829,STP69842,458
STP62829,STP69846,138
STP62829,STP69857,139
STP62829,STP69873,446
STP62829,STP69890,35
STP62829,STP69892,9
STP62829,STP69894,444
STP62829,STP69898,438
STP62829,STP69910,455
STP62829,STP69921,39
STP62829,STP69923,446
STP62829,STP69927,21
STP62829,STP69934,454
STP62829,STP69940,467
STP62829,STP69943,457
STP62829,STP69946,34
STP62829,STP69963,448
STP62829,STP69964,144
STP62829,STP69973,152
STP62829,STP69984,454
STP62829,STP69989,21
STP62829,STP70001,140
STP62829,STP70008,139
STP62829,STP70024,440
STP62829,STP70026,139
STP62829,STP70030,461
STP62829,STP70055,444
STP62829,STP70067,450
STP62829,STP70072,137
STP62829,STP70073,443
STP62829,STP70076,9
STP62829,STP70082,35
STP62829,STP70102,469
STP62829,STP70122,456
STP62829,STP70144,443
STP62829,STP70151,158
STP62829,STP70173,443
STP62829,STP70178,143
STP62829,STP70189,139
STP62829,STP70197,445
STP62829,STP70200,468
STP62829,STP70202,458
STP62829,STP70203,458
STP62829,STP70206,459
STP62829,STP70208,467
STP62829,STP70211,141
STP62829,STP70227,451
STP62829,STP70228,453
STP62829,STP70240,467
STP62829,STP70252,18
STP62829,STP70255,464
STP62829,STP70258,138
STP62829,STP70259,139
STP62829,STP70261,138
STP62829,STP70265,34
STP62829,STP70267,147
STP62829,STP70274,136
STP62829,STP70275,460
STP62829,STP70277,441
STP62829,STP70286,144
STP62829,STP70301,466
STP62829,STP70309,32
STP62829,STP70311,145
STP62829,STP70326,28
STP62829,STP70335,139
STP62829,STP70336,488
STP62829,STP70348,143
STP62829,STP70355,464
STP62829,STP70359,444
STP62829,STP70366,467
STP62829,STP70387,451
STP62829,STP70390,152
STP62829,STP70398,7
STP62829,STP70400,445
STP62829,STP70406,452
STP62829,STP70412,128
STP62829,STP70415,138
STP62829,STP70434,24
STP62829,STP70446,131
STP62829,STP70451,450
STP62829,STP70488,11
STP62829,STP70489,139
STP62829,STP70495,38
STP62829,STP70498,140
STP62829,STP70501,39
STP62829,STP70503,122
STP62829,STP70506,457
STP62829,STP70513,134
STP62829,STP70525,463
STP62829,STP70529,141
STP62829,STP70533,129
STP62829,STP70535,440
STP62829,STP70539,444
STP62829,STP70565,451
STP62829,STP70566,450
STP62829,STP70573,439
STP62829,STP70598,467
STP62829,STP70611,143
STP62829,STP70628,147
STP62829,STP70644,141
STP62829,STP70664,457
STP62829,STP70674,445
STP62829,STP70679,140
STP62829,STP70687,31
STP62829,STP70693,138
STP62829,STP70728,457
STP63844,DEP10001,482
STP63844,DEP10022,66
STP63844,DEP25005,36
STP63844,DEP35024,424
STP63844,DEP45024,482
STP63844,DEP50002,424
STP63844,STP62369,20
STP63844,STP62829,441
STP63844,STP63844,0
STP63844,STP63889,45
STP63844,STP64338,440
STP63844,STP64718,48
STP63844,STP65581,475
STP63844,STP65701,37
STP63844,STP66082,60
STP63844,STP66121,436
STP63844,STP66273,427
STP63844,STP66307,478
STP63844,STP66419,25
STP63844,STP66572,448
STP63844,STP66649,53
STP63844,STP66756,40
STP63844,STP67121,413
STP63844,STP67261,498
STP63844,STP67306,32
STP63844,STP67469,438
STP63844,STP67588,423
STP63844,STP67689,61
STP63844,STP67850,460
STP63844,STP67867,59
STP63844,STP67872,487
STP63844,STP67962,63
STP63844,STP68012,52
STP63844,STP68071,480
STP63844,STP68310,53
STP63844,STP68366,36
STP63844,STP68418,434
STP63844,STP68482,477
STP63844,STP68587,48
STP63844,STP68664,479
STP63844,STP68791,467
STP63844,STP68814,478
STP63844,STP68816,442
STP63844,STP68819,76
STP63844,STP68855,444
STP63844,STP68973,472
STP63844,STP69025,439
STP63844,STP69112,483
STP63844,STP69122,423
STP63844,STP69214,35
STP63844,STP69217,73
STP63844,STP69242,64
STP63844,STP69244,476
STP63844,STP69273,49
STP63844,STP69281,433
STP63844,STP69288,481
STP63844,STP69307,417
STP63844,STP69310,28
STP63844,STP69339,53
STP63844,STP69342,417
STP63844,STP69343,43
STP63844,STP69350,478
STP63844,STP69424,60
STP63844,STP69459,441
STP63844,STP69504,474
STP63844,STP69538,24
STP63844,STP69545,57
STP63844,STP69566,55
STP63844,STP69567,474
STP63844,STP69584,62
STP63844,STP69593,483
STP63844,STP69598,58
STP63844,STP69604,82
STP63844,STP69612,69
STP63844,STP69621,42
STP63844,STP69625,44
STP63844,STP69650,51
STP63844,STP69661,53
STP63844,STP69664,413
STP63844,STP69668,470
STP63844,STP69677,426
STP63844,STP69710,483
STP63844,STP69715,55
STP63844,STP69759,428
STP63844,STP69795,36
STP63844,STP69799,57
STP63844,STP69824,469
STP63844,STP69828,445
STP63844,STP69835,479
STP63844,STP69842,60
STP63844,STP69846,470
STP63844,STP69857,484
STP63844,STP69873,64
STP63844,STP69890,420
STP63844,STP69892,443
STP63844,STP69894,26
STP63844,STP69898,43
STP63844,STP69910,79
STP63844,STP69921,413
STP63844,STP69923,27
STP63844,STP69927,432
STP63844,STP69934,78
STP63844,STP69940,60
STP63844,STP69943,38
STP63844,STP69946,414
STP63844,STP69963,39
STP63844,STP69964,475
STP63844,STP69973,476
STP63844,STP69984,35
STP63844,STP69989,431
STP63844,STP70001,486
STP63844,STP70008,492
STP63844,STP70024,22
STP63844,STP70026,491
STP63844,STP70030,42
STP63844,STP70055,49
STP63844,STP70067,29
STP63844,STP70072,491
STP63844,STP70073,28
STP63844,STP70076,441
STP63844,STP70082,441
STP63844,STP70102,44
STP63844,STP70122,64
STP63844,STP70144,62
STP63844,STP70151,487
STP63844,STP70173,62
STP63844,STP70178,479
STP63844,STP70189,479
STP63844,STP70197,30
STP63844,STP70200,62
STP63844,STP70202,46
STP63844,STP70203,55
STP63844,STP70206,59
STP63844,STP70208,86
STP63844,STP70211,472
STP63844,STP70227,72
STP63844,STP70228,49
STP63844,STP70240,43
STP63844,STP70252,429
STP63844,STP70255,40
STP63844,STP70258,465
STP63844,STP70259,464
STP63844,STP70261,465
STP63844,STP70265,441
STP63844,STP70267,477
STP63844,STP70274,476
STP63844,STP70275,41
STP63844,STP70277,27
STP63844,STP70286,486
STP63844,STP70301,59
STP63844,STP70309,418
STP63844,STP70311,468
STP63844,STP70326,425
STP63844,STP70335,482
STP63844,STP70336,69
STP63844,STP70348,464
STP63844,STP70355,64
STP63844,STP70359,25
STP63844,STP70366,57
STP63844,STP70387,32
STP63844,STP70390,498
STP63844,STP70398,447
STP63844,STP70400,24
STP63844,STP70406,54
STP63844,STP70412,483
STP63844,STP70415,470
STP63844,STP70434,417
STP63844,STP70446,477
STP63844,STP70451,34
STP63844,STP70488,442
STP63844,STP70489,480
STP63844,STP70495,411
STP63844,STP70498,464
STP63844,STP70501,421
STP63844,STP70503,486
STP63844,STP70506,47
STP63844,STP70513,480
STP63844,STP70525,44
STP63844,STP70529,476
STP63844,STP70533,478
STP63844,STP70535,45
STP63844,STP70539,25
STP63844,STP70565,59
STP63844,STP70566,30
STP63844,STP70573,58
STP63844,STP70598,70
STP63844,STP70611,465
STP63844,STP70628,472
STP63844,STP70644,485
STP63844,STP70664,47
STP63844,STP70674,49
STP63844,STP70679,471
STP63844,STP70687,411
STP63844,STP70693,471
STP63844,STP70728,62
STP63889,DEP10001,495
STP63889,DEP10022,26
STP63889,DEP25005,8
STP63889,DEP35024,434
STP63889,DEP45024,495
STP63889,DEP50002,434
STP63889,STP62369,27
STP63889,STP62829,441
STP63889,STP63844,44
STP63889,STP63889,0
STP63889,STP64338,441
STP63889,STP64718,16
STP63889,STP65581,489
STP63889,STP65701,8
STP63889,STP66082,24
STP63889,STP66121,436
STP63889,STP66273,425
STP63889,STP66307,492
STP63889,STP66419,23
STP63889,STP66572,447
STP63889,STP66649,24
STP63889,STP66756,14
STP63889,STP67121,412
STP63889,STP67261,511
STP63889,STP67306,26
STP63889,STP67469,438
STP63889,STP67588,428
STP63889,STP67689,21
STP63889,STP67850,474
STP63889,STP67867,22
STP63889,STP67872,501
STP63889,STP67962,38
STP63889,STP68012,24
STP63889,STP68071,493
STP63889,STP68310,15
STP63889,STP68366,21
STP63889,STP68418,433
STP63889,STP68482,490
STP63889,STP68587,28
STP63889,STP68664,493
STP63889,STP68791,480
STP63889,STP68814,491
STP63889,STP68816,443
STP63889,STP68819,40
STP63889,STP68855,439
STP63889,STP68973,486
STP63889,STP69025,439
STP63889,STP69112,497
STP63889,STP69122,423
STP63889,STP69214,11
STP63889,STP69217,49
STP63889,STP69242,39
STP63889,STP69244,489
STP63889,STP69273,27
STP63889,STP69281,433
STP63889,STP69288,494
STP63889,STP69307,425
STP63889,STP69310,17
STP63889,STP69339,16
STP63889,STP69342,417
STP63889,STP69343,35
STP63889,STP69350,491
STP63889,STP69424,25
STP63889,STP69459,442
STP63889,STP69504,488
STP63889,STP69538,24
STP63889,STP69545,25
STP63889,STP69566,15
STP63889,STP69567,488
STP63889,STP69584,33
STP63889,STP69593,496
STP63889,STP69598,18
STP63889,STP69604,41
STP63889,STP69612,44
STP63889,STP69621,31
STP63889,STP69625,16
STP63889,STP69650,11
STP63889,STP69661,11
STP63889,STP69664,422
STP63889,STP69668,483
STP63889,STP69677,426
STP63889,STP69710,497
STP63889,STP69715,18
STP63889,STP69759,429
STP63889,STP69795,13
STP63889,STP69799,17
STP63889,STP69824,482
STP63889,STP69828,444
STP63889,STP69835,493
STP63889,STP69842,21
STP63889,STP69846,484
STP63889,STP69857,497
STP63889,STP69873,22
STP63889,STP69890,420
STP63889,STP69892,444
STP63889,STP69894,24
STP63889,STP69898,21
STP63889,STP69910,42
STP63889,STP69921,412
STP63889,STP69923,24
STP63889,STP69927,432
STP63889,STP69934,43
STP63889,STP69940,19
STP63889,STP69943,18
STP63889,STP69946,414
STP63889,STP69963,9
STP63889,STP69964,488
STP63889,STP69973,490
STP63889,STP69984,15
STP63889,STP69989,432
STP63889,STP70001,499
STP63889,STP70008,505
STP63889,STP70024,24
STP63889,STP70026,504
STP63889,STP70030,14
STP63889,STP70055,22
STP63889,STP70067,14
STP63889,STP70072,504
STP63889,STP70073,18
STP63889,STP70076,441
STP63889,STP70082,441
STP63889,STP70102,16
STP63889,STP70122,39
STP63889,STP70144,22
STP63889,STP70151,501
STP63889,STP70173,21
STP63889,STP70178,492
STP63889,STP70189,493
STP63889,STP70197,14
STP63889,STP70200,22
STP63889,STP70202,5
STP63889,STP70203,19
STP63889,STP70206,21
STP63889,STP70208,36
STP63889,STP70211,485
STP63889,STP70227,31
STP63889,STP70228,9
STP63889,STP70240,14
STP63889,STP70252,430
STP63889,STP70255,26
STP63889,STP70258,479
STP63889,STP70259,477
STP63889,STP70261,479
STP63889,STP70265,442
STP63889,STP70267,490
STP63889,STP70274,490
STP63889,STP70275,34
STP63889,STP70277,19
STP63889,STP70286,499
STP63889,STP70301,13
STP63889,STP70309,418
STP63889,STP70311,482
STP63889,STP70326,425
STP63889,STP70335,495
STP63889,STP70336,69
STP63889,STP70348,478
STP63889,STP70355,24
STP63889,STP70359,22
STP63889,STP70366,16
STP63889,STP70387,16
STP63889,STP70390,512
STP63889,STP70398,447
STP63889,STP70400,22
STP63889,STP70406,20
STP63889,STP70412,496
STP63889,STP70415,484
STP63889,STP70434,427
STP63889,STP70446,491
STP63889,STP70451,14
STP63889,STP70488,442
STP63889,STP70489,493
STP63889,STP70495,420
STP63889,STP70498,478
STP63889,STP70501,421
STP63889,STP70503,500
STP63889,STP70506,10
STP63889,STP70513,494
STP63889,STP70525,25
STP63889,STP70529,489
STP63889,STP70533,491
STP63889,STP70535,22
STP63889,STP70539,23
STP63889,STP70565,39
STP63889,STP70566,17
STP63889,STP70573,22
STP63889,STP70598,47
STP63889,STP70611,478
STP63889,STP70628,485
STP63889,STP70644,498
STP63889,STP70664,10
STP63889,STP70674,22
STP63889,STP70679,484
STP63889,STP70687,420
STP63889,STP70693,485
STP63889,STP70728,33
STP64338,DEP10001,138
STP64338,DEP10022,473
STP64338,DEP25005,451
STP64338,DEP35024,19
STP64338,DEP45024,138
STP64338,DEP50002,19
STP64338,STP62369,435
STP64338,STP62829,14
STP64338,STP63844,443
STP64338,STP63889,455
STP64338,STP64338,0
STP64338,STP64718,448
STP64338,STP65581,151
STP64338,STP65701,448
STP64338,STP66082,458
STP64338,STP66121,28
STP64338,STP66273,19
STP64338,STP66307,161
STP64338,STP66419,450
STP64338,STP66572,14
STP64338,STP66649,434
STP64338,STP66756,459
STP64338,STP67121,39
STP64338,STP67261,132
STP64338,STP67306,433
STP64338,STP67469,26
STP64338,STP67588,40
STP64338,STP67689,443
STP64338,STP67850,144
STP64338,STP67867,441
STP64338,STP67872,141
STP64338,STP67962,461
STP64338,STP68012,433
STP64338,STP68071,128
STP64338,STP68310,450
STP64338,STP68366,444
STP64338,STP68418,7
STP64338,STP68482,135
STP64338,STP68587,467
STP64338,STP68664,133
STP64338,STP68791,140
STP64338,STP68814,148
STP64338,STP68816,5
STP64338,STP68819,452
STP64338,STP68855,15
STP64338,STP68973,135
STP64338,STP69025,7
STP64338,STP69112,139
STP64338,STP69122,24
STP64338,STP69214,447
STP64338,STP69217,471
STP64338,STP69242,461
STP64338,STP69244,141
STP64338,STP69273,468
STP64338,STP69281,23
STP64338,STP69288,139
STP64338,STP69307,32
STP64338,STP69310,441
STP64338,STP69339,451
STP64338,STP69342,27
STP64338,STP69343,462
STP64338,STP69350,129
STP64338,STP69424,457
STP64338,STP69459,3
STP64338,STP69504,150
STP64338,STP69538,444
STP64338,STP69545,438
STP64338,STP69566,461
STP64338,STP69567,131
STP64338,STP69584,457
STP64338,STP69593,140
STP64338,STP69598,465
STP64338,STP69604,464
STP64338,STP69612,467
STP64338,STP69621,440
STP64338,STP69625,468
STP64338,STP69650,458
STP64338,STP69661,463
STP64338,STP69664,28
STP64338,STP69668,140
STP64338,STP69677,19
STP64338,STP69710,138
STP64338,STP69715,453
STP64338,STP69759,17
STP64338,STP69795,452
STP64338,STP69799,462
STP64338,STP69824,139
STP64338,STP69828,11
STP64338,STP69835,142
STP64338,STP69842,458
STP64338,STP69846,138
STP64338,STP69857,139
STP64338,STP69873,446
STP64338,STP69890,30
STP64338,STP69892,6
STP64338,STP69894,444
STP64338,STP69898,438
STP64338,STP69910,455
STP64338,STP69921,34
STP64338,STP69923,446
STP64338,STP69927,12
STP64338,STP69934,454
STP64338,STP69940,467
STP64338,STP69943,457
STP64338,STP69946,29
STP64338,STP69963,448
STP64338,STP69964,144
STP64338,STP69973,152
STP64338,STP69984,454
STP64338,STP69989,21
STP64338,STP70001,140
STP64338,STP70008,139
STP64338,STP70024,437
STP64338,STP70026,139
STP64338,STP70030,461
STP64338,STP70055,444
STP64338,STP70067,450
STP64338,STP70072,140
STP64338,STP70073,443
STP64338,STP70076,5
STP64338,STP70082,25
STP64338,STP70102,469
STP64338,STP70122,456
STP64338,STP70144,443
STP64338,STP70151,158
STP64338,STP70173,443
STP64338,STP70178,143
STP64338,STP70189,139
STP64338,STP70197,445
STP64338,STP70200,468
STP64338,STP70202,456
